Initial_temperature,angle,speed,Final_temperature
2.7,4.8,4.7,0.3650750383383927
2.7,4.8,4.8,0.9348288820212557
2.7,4.8,5.0,25.59270074889471
2.7,5.0,1.0,0.06385045520151045
2.7,5.0,1.2,0.00023716501227463631
2.7,5.0,1.3,0.4636222435758178
2.7,5.0,1.5,0.9918255352162554
2.7,5.0,1.7,1.3305451560739079
2.7,5.0,1.8,1.901702199439476
2.7,5.0,2.0,2.817586200446428
2.7,5.0,2.2,6.6045396743112335
2.7,5.0,2.3,3.783022520337973
2.7,5.0,2.5,0.9006634286461207
2.7,5.0,2.7,1.7708416535249785
2.7,5.0,2.8,1.4355303980445602
2.7,5.0,3.0,7.273558311798729
2.7,5.0,3.2,10.665396554341958
2.7,5.0,3.3,0.5526225781262832
2.7,5.0,3.5,8.066020186038394
2.7,5.0,3.7,1.2795056765032309
2.7,5.0,3.8,3.8440560486570745
2.7,5.0,4.0,2.3914778468662594
2.7,5.0,4.2,19.606455707158613
2.7,5.0,4.3,12.705311220722312
2.7,5.0,4.5,15.900391519632885
2.7,5.0,4.7,3.5681023246207793
2.7,5.0,4.8,15.727133101473768
2.7,5.0,5.0,15.791695776194953
2.8,1.0,1.0,0.7475135064445354
2.8,1.0,1.2,0.10713317956520112
2.8,1.0,1.3,0.4018082854588948
2.8,1.0,1.5,1.8972833797129907
2.8,1.0,1.7,0.9646166801880148
2.8,1.0,1.8,1.418421224709694
2.8,1.0,2.0,0.9049988864567423
2.8,1.0,2.2,0.6655705586317694
2.8,1.0,2.3,0.17334023876865026
2.8,1.0,2.5,0.6683890208491742
2.8,1.0,2.7,1.410107092424444
2.8,1.0,2.8,0.4451474043255
2.8,1.0,3.0,0.0026779180664020055
2.8,1.0,3.2,0.15969534773915575
2.8,1.0,3.3,0.7187602924780248
2.8,1.0,3.5,0.12916883668691417
2.8,1.0,3.7,1.134739333830808
2.8,1.0,3.8,4.506194583001438
2.8,1.0,4.0,0.0698652996016476
2.8,1.0,4.2,0.005401411308307716
2.8,1.0,4.3,0.0885647201482755
2.8,1.0,4.5,1.0917513396659309
2.8,1.0,4.7,3.9384044631950808
2.8,1.0,4.8,3.9035646655607255
2.8,1.0,5.0,0.4004388797350582
2.8,1.2,1.0,0.16817985451655265
2.8,1.2,1.2,0.6006110550131137
2.8,1.2,1.3,1.6308972430631412
2.8,1.2,1.5,0.5752850740298396
2.8,1.2,1.7,2.537001104089892
2.8,1.2,1.8,0.3714823263666377
2.8,1.2,2.0,0.03724463596320091
2.8,1.2,2.2,2.197708973452879
2.8,1.2,2.3,0.1173562880762688
2.8,1.2,2.5,0.021489028781360987
2.8,1.2,2.7,0.47625888358650076
2.8,1.2,2.8,0.29384062503799374
2.8,1.2,3.0,0.1972394654900423
2.8,1.2,3.2,0.21772343603219815
2.8,1.2,3.3,0.01585844073694499
2.8,1.2,3.5,0.7851462449372227
2.8,1.2,3.7,2.573358178954111
2.8,1.2,3.8,1.7113269325673335
2.8,1.2,4.0,0.9792909452154639
2.8,1.2,4.2,3.345933561890467
2.8,1.2,4.3,1.6106589061137941
2.8,1.2,4.5,0.7740899273388767
2.8,1.2,4.7,2.7862581798677843
2.8,1.2,4.8,0.4362249561221555
2.8,1.2,5.0,0.09181508271551991
2.8,1.3,1.0,0.7347662212406667
2.8,1.3,1.2,0.007300514101758788
2.8,1.3,1.3,0.6466245856032676
2.8,1.3,1.5,0.8124978989227377
2.8,1.3,1.7,1.5149800397779047
2.8,1.3,1.8,0.07613418453014742
2.8,1.3,2.0,0.23047306255797723
2.8,1.3,2.2,0.23845013178834423
2.8,1.3,2.3,0.026235176319552456
2.8,1.3,2.5,1.2965113783035598
2.8,1.3,2.7,2.815969047248761
2.8,1.3,2.8,0.6626815962862486
2.8,1.3,3.0,0.021268957778117503
2.8,1.3,3.2,6.340635206392951
2.8,1.3,3.3,0.3665754879393998
2.8,1.3,3.5,1.533716526488311
2.8,1.3,3.7,1.072304813604048
2.8,1.3,3.8,0.7609893066408302
2.8,1.3,4.0,0.02952763246010061
2.8,1.3,4.2,2.0351095642533124
2.8,1.3,4.3,0.2940436021991975
2.8,1.3,4.5,0.8509286461608124
2.8,1.3,4.7,0.5692761228572865
2.8,1.3,4.8,3.4681069009769967
2.8,1.3,5.0,2.5095424911375153
2.8,1.5,1.0,0.14357667190287288
2.8,1.5,1.2,0.2157520658505519
2.8,1.5,1.3,0.3011487492369567
2.8,1.5,1.5,0.11817022982968989
2.8,1.5,1.7,0.5409862807080529
2.8,1.5,1.8,0.09459693791685907
2.8,1.5,2.0,0.03675555730489487
2.8,1.5,2.2,0.36497625215002577
2.8,1.5,2.3,3.661883610449554
2.8,1.5,2.5,3.538748894044031
2.8,1.5,2.7,0.6845904638023962
2.8,1.5,2.8,0.042361635407125627
2.8,1.5,3.0,1.0521212728559002
2.8,1.5,3.2,0.11831934333677786
2.8,1.5,3.3,0.8241262721974169
2.8,1.5,3.5,0.9471566269834594
2.8,1.5,3.7,1.2408395769792313
2.8,1.5,3.8,1.3192600120553886
2.8,1.5,4.0,0.4856127450523172
2.8,1.5,4.2,0.19384418043693782
2.8,1.5,4.3,5.212175901155151
2.8,1.5,4.5,0.9221875108230341
2.8,1.5,4.7,7.33570673761273
2.8,1.5,4.8,6.758918719534386
2.8,1.5,5.0,10.605088063430127
2.8,1.7,1.0,2.186292528987207
2.8,1.7,1.2,0.26962064856138224
2.8,1.7,1.3,0.07706345500000895
2.8,1.7,1.5,1.329102859846122
2.8,1.7,1.7,2.9441280980990623
2.8,1.7,1.8,0.30146970663083716
2.8,1.7,2.0,4.0761485365005425
2.8,1.7,2.2,1.261191388762872
2.8,1.7,2.3,0.8473871535358694
2.8,1.7,2.5,0.21223504846846591
2.8,1.7,2.7,0.30017030606401424
2.8,1.7,2.8,0.3458719170960864
2.8,1.7,3.0,1.3358003085476
2.8,1.7,3.2,5.4657532808446945
2.8,1.7,3.3,0.07307157404489546
2.8,1.7,3.5,0.15228708214434344
2.8,1.7,3.7,0.08149438872763899
2.8,1.7,3.8,0.448694821508549
2.8,1.7,4.0,0.6857759245922864
2.8,1.7,4.2,0.6497119713525094
2.8,1.7,4.3,1.425247266723087
2.8,1.7,4.5,0.40815590963180937
2.8,1.7,4.7,0.7802591054411937
2.8,1.7,4.8,1.7556064041590855
2.8,1.7,5.0,0.21292373160203554
2.8,1.8,1.0,1.2979177939642592
2.8,1.8,1.2,0.5068995894027619
2.8,1.8,1.3,0.25659318936511033
2.8,1.8,1.5,0.2495226536348713
2.8,1.8,1.7,0.9774959658820876
2.8,1.8,1.8,6.525869083605992
2.8,1.8,2.0,1.8035592190606715
2.8,1.8,2.2,2.7490560692540167
2.8,1.8,2.3,0.12397297832514273
2.8,1.8,2.5,0.01655959493473636
2.8,1.8,2.7,2.8044122517105925
2.8,1.8,2.8,1.7772581543442696
2.8,1.8,3.0,0.6915227495190963
2.8,1.8,3.2,0.37395506974037424
2.8,1.8,3.3,2.363888055683179
2.8,1.8,3.5,0.35434547418737156
2.8,1.8,3.7,1.4075075178069427
2.8,1.8,3.8,0.15296776476689633
2.8,1.8,4.0,6.931388486359716
2.8,1.8,4.2,0.12466369320601405
2.8,1.8,4.3,0.040369478484657745
2.8,1.8,4.5,3.99727795893016
2.8,1.8,4.7,0.7343950832255133
2.8,1.8,4.8,0.6287365978812035
2.8,1.8,5.0,1.415721982726431
2.8,2.0,1.0,1.4833966232899767
2.8,2.0,1.2,0.010849474396333419
2.8,2.0,1.3,0.3531316221105437
2.8,2.0,1.5,3.127045899306675
2.8,2.0,1.7,2.3503402973763263
2.8,2.0,1.8,1.2107957711103585
2.8,2.0,2.0,2.7783972594921034
2.8,2.0,2.2,0.45643897124112376
2.8,2.0,2.3,0.22646921488081395
2.8,2.0,2.5,0.4735358799931568
2.8,2.0,2.7,0.04353509589259364
2.8,2.0,2.8,0.28065731221780155
2.8,2.0,3.0,6.943871809937191
2.8,2.0,3.2,1.9202033173717086
2.8,2.0,3.3,2.06741844410087
2.8,2.0,3.5,0.3788718134624906
2.8,2.0,3.7,2.7289943403738035
2.8,2.0,3.8,0.6900583049167502
2.8,2.0,4.0,9.836690845538678
2.8,2.0,4.2,1.004088302396247
2.8,2.0,4.3,1.8880505708218733
2.8,2.0,4.5,0.6623940064993001
2.8,2.0,4.7,1.914679801348319
2.8,2.0,4.8,5.017964003078139
2.8,2.0,5.0,0.052598567435598535
2.8,2.2,1.0,0.34910617217268497
2.8,2.2,1.2,0.006277366707122456
2.8,2.2,1.3,0.19785268637864345
2.8,2.2,1.5,1.6585290870080618
2.8,2.2,1.7,1.419142392288072
2.8,2.2,1.8,0.0965041883279333
2.8,2.2,2.0,0.9920086228318177
2.8,2.2,2.2,0.9515737945447388
2.8,2.2,2.3,0.013757189691791087
2.8,2.2,2.5,0.24296926354901738
2.8,2.2,2.7,0.34220886925886485
2.8,2.2,2.8,3.0408182383637468
2.8,2.2,3.0,3.368671744089291
2.8,2.2,3.2,0.0036911865725285124
2.8,2.2,3.3,5.546087075435736
2.8,2.2,3.5,13.091847405577052
2.8,2.2,3.7,0.2761936845054595
2.8,2.2,3.8,2.7394111682295135
2.8,2.2,4.0,5.30487789013495
2.8,2.2,4.2,1.6938676294907695
2.8,2.2,4.3,0.008753586113154377
2.8,2.2,4.5,5.025563095507052
2.8,2.2,4.7,1.3943457974536018
2.8,2.2,4.8,2.1194283733052366
2.8,2.2,5.0,0.12278777501769592
2.8,2.3,1.0,0.2576820783790395
2.8,2.3,1.2,0.12789735786547382
2.8,2.3,1.3,2.920819198120478
2.8,2.3,1.5,0.005604526551180676
2.8,2.3,1.7,0.02561822170713452
2.8,2.3,1.8,3.964376035466728
2.8,2.3,2.0,1.4547111298508228
2.8,2.3,2.2,0.5739506761380363
2.8,2.3,2.3,1.2228552149818246
2.8,2.3,2.5,5.043281685239209
2.8,2.3,2.7,1.4692144208895046
2.8,2.3,2.8,3.061235442054461
2.8,2.3,3.0,0.007293489674166492
2.8,2.3,3.2,11.003609909650137
2.8,2.3,3.3,4.263733368197143
2.8,2.3,3.5,0.34484586276112245
2.8,2.3,3.7,2.941274163272315
2.8,2.3,3.8,3.5000383651549396
2.8,2.3,4.0,4.5803337670746584
2.8,2.3,4.2,6.2058637884906815
2.8,2.3,4.3,1.3901829707444262
2.8,2.3,4.5,5.862037138614811
2.8,2.3,4.7,0.5409583597254589
2.8,2.3,4.8,1.6196730897090597
2.8,2.3,5.0,1.9058794390321716
2.8,2.5,1.0,0.5530874459501158
2.8,2.5,1.2,1.5687281979319072
2.8,2.5,1.3,0.16288239751161124
2.8,2.5,1.5,1.0329476059166742
2.8,2.5,1.7,2.6499343962793813
2.8,2.5,1.8,5.454244025016881
2.8,2.5,2.0,3.331069668068599
2.8,2.5,2.2,1.55431049721107
2.8,2.5,2.3,0.5316885347854018
2.8,2.5,2.5,5.189276536306812
2.8,2.5,2.7,10.176223028036885
2.8,2.5,2.8,1.4952296687545739
2.8,2.5,3.0,0.4240938062121175
2.8,2.5,3.2,0.3152292509301247
2.8,2.5,3.3,1.1156430951378347
2.8,2.5,3.5,0.7265477122292083
2.8,2.5,3.7,0.2663583846208722
2.8,2.5,3.8,5.066567470516043
2.8,2.5,4.0,0.061223549527203734
2.8,2.5,4.2,0.11742141656355709
2.8,2.5,4.3,1.203510527227645
2.8,2.5,4.5,0.21523663365390291
2.8,2.5,4.7,0.12566343879472422
2.8,2.5,4.8,1.0927270647563245
2.8,2.5,5.0,0.5297147564242287
2.8,2.7,1.0,0.10723037271111896
2.8,2.7,1.2,2.4285314876048134
2.8,2.7,1.3,0.03495656272602304
2.8,2.7,1.5,0.010237056810118633
2.8,2.7,1.7,9.15803956449417
2.8,2.7,1.8,0.5568363295260397
2.8,2.7,2.0,0.3638761865051062
2.8,2.7,2.2,4.544030545817146
2.8,2.7,2.3,5.446334999797998
2.8,2.7,2.5,9.601582352550873
2.8,2.7,2.7,4.323292818957637
2.8,2.7,2.8,0.1498560142117941
2.8,2.7,3.0,2.528892077366066
2.8,2.7,3.2,4.350610106031371
2.8,2.7,3.3,0.26846985162955883
2.8,2.7,3.5,2.438040493425662
2.8,2.7,3.7,7.707704656798849
2.8,2.7,3.8,5.710839207163696
2.8,2.7,4.0,0.41338411611735715
2.8,2.7,4.2,10.19699638862998
2.8,2.7,4.3,0.5135504662946082
2.8,2.7,4.5,7.793038380691547
2.8,2.7,4.7,3.5442723735440214
2.8,2.7,4.8,2.8309976296315793
2.8,2.7,5.0,0.019253144044289378
2.8,2.8,1.0,0.2386470447394723
2.8,2.8,1.2,0.447893756635877
2.8,2.8,1.3,1.9380940777280478
2.8,2.8,1.5,0.6380408543053552
2.8,2.8,1.7,4.851634239647037
2.8,2.8,1.8,0.6482485474774157
2.8,2.8,2.0,0.426570774049309
2.8,2.8,2.2,0.22018175022846292
2.8,2.8,2.3,1.4728231795580502
2.8,2.8,2.5,3.4928111180951653
2.8,2.8,2.7,1.5183068757794775
2.8,2.8,2.8,2.4536264954574722
2.8,2.8,3.0,1.6104688356103993
2.8,2.8,3.2,12.068326203516792
2.8,2.8,3.3,0.5181988201634954
2.8,2.8,3.5,5.568123400485195
2.8,2.8,3.7,5.885372634842835
2.8,2.8,3.8,0.04138970870704476
2.8,2.8,4.0,4.975991938198767
2.8,2.8,4.2,6.657054391609821
2.8,2.8,4.3,1.9137168635834134
2.8,2.8,4.5,2.674311764209417
2.8,2.8,4.7,3.058150190338188
2.8,2.8,4.8,0.21034777535844096
2.8,2.8,5.0,7.208080960774124
2.8,3.0,1.0,0.19356956441533205
2.8,3.0,1.2,0.6108214198253841
2.8,3.0,1.3,3.5553428354119574
2.8,3.0,1.5,0.9877806937036082
2.8,3.0,1.7,0.09402360225813929
2.8,3.0,1.8,0.23683170649976015
2.8,3.0,2.0,0.044737153047205706
2.8,3.0,2.2,0.034774462595046574
2.8,3.0,2.3,2.2902313203100335
2.8,3.0,2.5,4.221059718766916
2.8,3.0,2.7,1.8326612764720909
2.8,3.0,2.8,1.3125042648216896
2.8,3.0,3.0,1.7127011787731792
2.8,3.0,3.2,0.9785853139754287
2.8,3.0,3.3,0.526545026150249
2.8,3.0,3.5,9.613471615789626
2.8,3.0,3.7,3.092916533714736
2.8,3.0,3.8,4.62954985531761
2.8,3.0,4.0,1.0179972344414205
2.8,3.0,4.2,0.22926150107021032
2.8,3.0,4.3,2.2722333250825275
2.8,3.0,4.5,1.1624557748795634
2.8,3.0,4.7,0.19099523370458066
2.8,3.0,4.8,0.1077192811782037
2.8,3.0,5.0,1.5982671581493697
2.8,3.2,1.0,0.766304628167559
2.8,3.2,1.2,2.1897970232889477
2.8,3.2,1.3,0.17120746385928265
2.8,3.2,1.5,1.7337213631176387
2.8,3.2,1.7,0.21725545832317758
2.8,3.2,1.8,0.8435633338610978
2.8,3.2,2.0,2.6655490961990838
2.8,3.2,2.2,0.918667110372268
2.8,3.2,2.3,7.1446160081196295
2.8,3.2,2.5,2.7406105558369203
2.8,3.2,2.7,1.143981204902268
2.8,3.2,2.8,0.09830310965246689
2.8,3.2,3.0,3.5607764308200083
2.8,3.2,3.2,7.923868004868999
2.8,3.2,3.3,8.548006949328965
2.8,3.2,3.5,0.7917879904525584
2.8,3.2,3.7,4.292261933201264
2.8,3.2,3.8,4.8927848172864525
2.8,3.2,4.0,1.177612560978414
2.8,3.2,4.2,3.3098113063243777
2.8,3.2,4.3,1.7195677758002421
2.8,3.2,4.5,0.19533375006946216
2.8,3.2,4.7,1.2611238459176703
2.8,3.2,4.8,1.0900110095822044
2.8,3.2,5.0,0.7321953554026881
2.8,3.3,1.0,0.12353382658565674
2.8,3.3,1.2,1.1939459019669458
2.8,3.3,1.3,0.3840844675755194
2.8,3.3,1.5,0.6312349274103616
2.8,3.3,1.7,7.196507029326666
2.8,3.3,1.8,1.3519399409966522
2.8,3.3,2.0,0.19480604291224274
2.8,3.3,2.2,2.918092789368909
2.8,3.3,2.3,2.4461374741861612
2.8,3.3,2.5,0.4717466683874382
2.8,3.3,2.7,5.6362341122719295
2.8,3.3,2.8,8.767818924412232
2.8,3.3,3.0,0.21748527713392046
2.8,3.3,3.2,5.287144515626193
2.8,3.3,3.3,0.5543314948088549
2.8,3.3,3.5,0.29939922119474455
2.8,3.3,3.7,7.710575800586326
2.8,3.3,3.8,1.4057022834773742
2.8,3.3,4.0,4.035011556035155
2.8,3.3,4.2,0.6541852334100438
2.8,3.3,4.3,2.019255587995391
2.8,3.3,4.5,14.927834288236788
2.8,3.3,4.7,13.301316732971669
2.8,3.3,4.8,0.24667656306344665
2.8,3.3,5.0,1.9131295924782992
2.8,3.5,1.0,0.00893076067049474
2.8,3.5,1.2,7.352009911997941
2.8,3.5,1.3,0.38137701459082
2.8,3.5,1.5,2.79647472779205
2.8,3.5,1.7,3.6579301479126247
2.8,3.5,1.8,8.229403770986497
2.8,3.5,2.0,0.10727370058464543
2.8,3.5,2.2,2.6576472881158963
2.8,3.5,2.3,2.021359798727407
2.8,3.5,2.5,0.43252209720529183
2.8,3.5,2.7,0.6162756016721427
2.8,3.5,2.8,0.6392238672545688
2.8,3.5,3.0,1.3469251277565844
2.8,3.5,3.2,10.84879573276965
2.8,3.5,3.3,3.6078711479678067
2.8,3.5,3.5,5.220547829935925
2.8,3.5,3.7,1.6846182946018982
2.8,3.5,3.8,0.42520238386515513
2.8,3.5,4.0,0.1845510133952752
2.8,3.5,4.2,24.65925724555434
2.8,3.5,4.3,1.4712235988212363
2.8,3.5,4.5,1.309045463581066
2.8,3.5,4.7,0.3935405614129478
2.8,3.5,4.8,1.2811135638477407
2.8,3.5,5.0,32.84284816324405
2.8,3.7,1.0,0.3028494586640352
2.8,3.7,1.2,0.06398997143292974
2.8,3.7,1.3,1.5456397031589098
2.8,3.7,1.5,6.269479318103281
2.8,3.7,1.7,5.180417232101888
2.8,3.7,1.8,0.7941036025812174
2.8,3.7,2.0,8.536451453197428
2.8,3.7,2.2,0.1434680846540125
2.8,3.7,2.3,5.193682672178886
2.8,3.7,2.5,5.930627427883326
2.8,3.7,2.7,0.6641967759455654
2.8,3.7,2.8,1.4956985207835272
2.8,3.7,3.0,6.239015902319751
2.8,3.7,3.2,0.40845021348947874
2.8,3.7,3.3,2.7052473588918207
2.8,3.7,3.5,5.151513856694611
2.8,3.7,3.7,1.52972844319714
2.8,3.7,3.8,4.98415449888021
2.8,3.7,4.0,4.404954853417875
2.8,3.7,4.2,7.87603885893312
2.8,3.7,4.3,1.1311732527506404
2.8,3.7,4.5,4.678728931613179
2.8,3.7,4.7,0.005059671649804752
2.8,3.7,4.8,23.287344828841025
2.8,3.7,5.0,1.4304854802458973
2.8,3.8,1.0,0.9775610273402084
2.8,3.8,1.2,4.365146198063384
2.8,3.8,1.3,1.4462519397860778
2.8,3.8,1.5,0.1795789671692782
2.8,3.8,1.7,5.054559295759463
2.8,3.8,1.8,1.0799237534126696
2.8,3.8,2.0,9.699663367024668
2.8,3.8,2.2,0.39300840428842293
2.8,3.8,2.3,6.873166090704104
2.8,3.8,2.5,0.752294302643192
2.8,3.8,2.7,9.50248033025253
2.8,3.8,2.8,8.84651832006494
2.8,3.8,3.0,1.312023675227995
2.8,3.8,3.2,5.423808022851826
2.8,3.8,3.3,0.12083431012318602
2.8,3.8,3.5,0.6720145503242527
2.8,3.8,3.7,4.186356669954958
2.8,3.8,3.8,0.11632705812038295
2.8,3.8,4.0,5.116043099288649
2.8,3.8,4.2,6.40567609051974
2.8,3.8,4.3,0.08210980744385361
2.8,3.8,4.5,19.360222117164515
2.8,3.8,4.7,5.9302973740258045
2.8,3.8,4.8,3.4910647882985044
2.8,3.8,5.0,27.793724971289173
2.8,4.0,1.0,2.1457759211864555
2.8,4.0,1.2,2.4854362131389367
2.8,4.0,1.3,2.399669518069184
2.8,4.0,1.5,0.004370220260446547
2.8,4.0,1.7,1.7918124773067858
2.8,4.0,1.8,3.193556721053446
2.8,4.0,2.0,2.15977648926545
2.8,4.0,2.2,0.46539923283973295
2.8,4.0,2.3,0.08924228725715656
2.8,4.0,2.5,13.292202333035148
2.8,4.0,2.7,1.982475824318968
2.8,4.0,2.8,3.0055033168365
2.8,4.0,3.0,0.019190186085855397
2.8,4.0,3.2,2.331570373788328
2.8,4.0,3.3,0.6352371617021916
2.8,4.0,3.5,7.338577190448617
2.8,4.0,3.7,15.941382647093683
2.8,4.0,3.8,0.025477404535416606
2.8,4.0,4.0,0.1732729045419697
2.8,4.0,4.2,4.65820062389312
2.8,4.0,4.3,2.034500767288322
2.8,4.0,4.5,0.47066316375994166
2.8,4.0,4.7,10.868245987981828
2.8,4.0,4.8,0.4938439849766553
2.8,4.0,5.0,24.078362273684238
2.8,4.2,1.0,0.9118397300888504
2.8,4.2,1.2,0.14681307189307702
2.8,4.2,1.3,2.655265027251962
2.8,4.2,1.5,0.33216105347754116
2.8,4.2,1.7,3.5963441445553435
2.8,4.2,1.8,0.47592441737431807
2.8,4.2,2.0,2.0415961327629155
2.8,4.2,2.2,3.1083659763414815
2.8,4.2,2.3,19.25886498272578
2.8,4.2,2.5,5.081481573851902
2.8,4.2,2.7,2.1026467780457847
2.8,4.2,2.8,0.2867587999749579
2.8,4.2,3.0,2.5589279607705717
2.8,4.2,3.2,1.6922350420501078
2.8,4.2,3.3,1.188633547032991
2.8,4.2,3.5,9.964731436572162
2.8,4.2,3.7,0.9972217110645787
2.8,4.2,3.8,0.3516401756503665
2.8,4.2,4.0,0.949733668924169
2.8,4.2,4.2,6.204525185622809
2.8,4.2,4.3,4.4205868250786
2.8,4.2,4.5,10.044904840678813
2.8,4.2,4.7,2.5457388719445477
2.8,4.2,4.8,0.09383160410628753
2.8,4.2,5.0,9.2473176497618
2.8,4.3,1.0,1.937945494903432
2.8,4.3,1.2,0.8879554862220551
2.8,4.3,1.3,0.4994930030185379
2.8,4.3,1.5,0.0030340996445415197
2.8,4.3,1.7,0.7185373996160414
2.8,4.3,1.8,0.5303464864706913
2.8,4.3,2.0,1.2604447537435517
2.8,4.3,2.2,3.5757302958935306
2.8,4.3,2.3,4.378930991568232
2.8,4.3,2.5,0.3757561151619363
2.8,4.3,2.7,7.974907432559636
2.8,4.3,2.8,0.012776580869314208
2.8,4.3,3.0,0.010844004938169725
2.8,4.3,3.2,0.4951355189906807
2.8,4.3,3.3,0.0388215958417077
2.8,4.3,3.5,0.33175421579965486
2.8,4.3,3.7,2.1565295116828533
2.8,4.3,3.8,10.15497338882792
2.8,4.3,4.0,4.316672292267932
2.8,4.3,4.2,1.9771950866231247
2.8,4.3,4.3,6.81021677906701
2.8,4.3,4.5,6.834988230984841
2.8,4.3,4.7,1.2743855055146365
2.8,4.3,4.8,0.03615541252578362
2.8,4.3,5.0,8.209603342164336
2.8,4.5,1.0,3.348828933534653
2.8,4.5,1.2,8.623933022428723
2.8,4.5,1.3,0.5982231616416914
2.8,4.5,1.5,6.401673540194927
2.8,4.5,1.7,5.555365416670281
2.8,4.5,1.8,0.15810972715603838
2.8,4.5,2.0,1.2171179540371706
2.8,4.5,2.2,0.31044110771692857
2.8,4.5,2.3,8.181218503990674
2.8,4.5,2.5,3.075433040401086
2.8,4.5,2.7,1.653158840859234
2.8,4.5,2.8,2.4457774943769004
2.8,4.5,3.0,0.06184933901070081
2.8,4.5,3.2,0.020225415380649023
2.8,4.5,3.3,2.637687109138292
2.8,4.5,3.5,5.997181902733636
2.8,4.5,3.7,3.396723121044232
2.8,4.5,3.8,20.37855226335373
2.8,4.5,4.0,7.900036858058639
2.8,4.5,4.2,0.03203503129333721
2.8,4.5,4.3,3.0253616675454316
2.8,4.5,4.5,0.12739300007815002
2.8,4.5,4.7,18.144856007332614
2.8,4.5,4.8,10.040401364827883
2.8,4.5,5.0,2.386157075627424
2.8,4.7,1.0,0.10950913194991325
2.8,4.7,1.2,3.511506173104137
2.8,4.7,1.3,0.8902650072308279
2.8,4.7,1.5,1.6148878185820636
2.8,4.7,1.7,4.121334783918266
2.8,4.7,1.8,2.148565790065954
2.8,4.7,2.0,7.0146844873630085
2.8,4.7,2.2,1.4665211779522132
2.8,4.7,2.3,5.301542758663563
2.8,4.7,2.5,9.336738177647739
2.8,4.7,2.7,10.780822358271733
2.8,4.7,2.8,4.970341241213554
2.8,4.7,3.0,14.390027402914805
2.8,4.7,3.2,7.036639306414635
2.8,4.7,3.3,0.22010345997671388
2.8,4.7,3.5,1.1536965715585124
2.8,4.7,3.7,17.242606471697332
2.8,4.7,3.8,6.110872575045227
2.8,4.7,4.0,1.820813310829157
2.8,4.7,4.2,4.366399402273894
2.8,4.7,4.3,2.4487341091873165
2.8,4.7,4.5,1.8506171514855108
2.8,4.7,4.7,31.928497543282663
2.8,4.7,4.8,0.02673649506946533
2.8,4.7,5.0,9.096238082216233
2.8,4.8,1.0,0.9455366977625996
2.8,4.8,1.2,0.003207818299377589
2.8,4.8,1.3,0.7611554536323825
2.8,4.8,1.5,0.017551773379100077
2.8,4.8,1.7,0.171810036260118
2.8,4.8,1.8,0.5142386328067325
2.8,4.8,2.0,0.7618748804037203
2.8,4.8,2.2,1.1685797709288748
2.8,4.8,2.3,0.6533271744307626
2.8,4.8,2.5,14.633811812375509
2.8,4.8,2.7,1.248635219835207
2.8,4.8,2.8,4.699101866786753
2.8,4.8,3.0,3.7350344049389355
2.8,4.8,3.2,2.134576048992704
2.8,4.8,3.3,8.785648645273245
2.8,4.8,3.5,3.179192063898137
2.8,4.8,3.7,0.5675393863081584
2.8,4.8,3.8,22.11350821719704
2.8,4.8,4.0,2.5623556199432596
2.8,4.8,4.2,5.286731708664332
2.8,4.8,4.3,11.839353858946813
2.8,4.8,4.5,0.5423391913168963
2.8,4.8,4.7,8.189691481434823
2.8,4.8,4.8,30.202514128925092
2.8,4.8,5.0,4.543505115014081
2.8,5.0,1.0,7.965661849345997
2.8,5.0,1.2,5.292320609322291
2.8,5.0,1.3,2.298194152493434
2.8,5.0,1.5,1.5190821007993875
2.8,5.0,1.7,0.029991333795920255
2.8,5.0,1.8,18.54563377755284
2.8,5.0,2.0,1.3605307986830844
2.8,5.0,2.2,0.10442352644377509
2.8,5.0,2.3,1.542946388172563
2.8,5.0,2.5,0.8295216628188198
2.8,5.0,2.7,0.8951585568498392
2.8,5.0,2.8,0.5991800942025789
2.8,5.0,3.0,3.1915444510640745
2.8,5.0,3.2,0.9702420720455769
2.8,5.0,3.3,9.780647899318705
2.8,5.0,3.5,3.1676322032230333
2.8,5.0,3.7,6.459261791946531
2.8,5.0,3.8,5.7925183615891624
2.8,5.0,4.0,3.2654951545296758
2.8,5.0,4.2,0.12475582644408682
2.8,5.0,4.3,32.27805974545399
2.8,5.0,4.5,0.42699677278176834
2.8,5.0,4.7,0.7113159281096035
2.8,5.0,4.8,5.2016176560982155
2.8,5.0,5.0,27.245083379290115
3.0,1.0,1.0,0.28097117272919264
3.0,1.0,1.2,0.01305994729884283
3.0,1.0,1.3,1.5119596118611431
3.0,1.0,1.5,1.752099200251103
3.0,1.0,1.7,0.12119772036992768
3.0,1.0,1.8,0.28586030127630624
3.0,1.0,2.0,1.4178227469388855
3.0,1.0,2.2,1.427518493737097
3.0,1.0,2.3,0.30699139800221603
3.0,1.0,2.5,0.33533056982306103
3.0,1.0,2.7,0.18634042957096467
3.0,1.0,2.8,0.11193299363987334
3.0,1.0,3.0,1.6836028828805172
3.0,1.0,3.2,1.316314472338437
3.0,1.0,3.3,1.548397280424951
3.0,1.0,3.5,0.6767929100859376
3.0,1.0,3.7,0.028847392253814785
3.0,1.0,3.8,3.0288422531968773
3.0,1.0,4.0,0.28568806234720795
3.0,1.0,4.2,0.7093972097308714
3.0,1.0,4.3,1.268874680649278
3.0,1.0,4.5,0.104834168398447
3.0,1.0,4.7,1.832391223086786
3.0,1.0,4.8,0.324162447110986
